# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-2797
# Selected columns: 9 (all)
# Timestamp: Fri, 24-Aug-2018 23:04:26
Gene ID	Gene Name	brain	colon	heart	kidney	liver	lung	skeletal muscle tissue	spleen	testis
ENSGALG00000031947	FBXL7	4.0	7.0	3.0	5.0	2.0	12.0	0.3	20.0	12.0
ENSGALG00000031948	ENSGALG00000031948	0.1								
ENSGALG00000031949	ENSGALG00000031949	4.0	4.0	6.0	9.0	8.0	20.0	3.0	11.0	5.0
ENSGALG00000031950	ENSGALG00000031950	2.0	0.7	0.2	1.0	0.1	0.7		1.0	1.0
ENSGALG00000031952	ENSGALG00000031952	2.0	2.0	1.0	1.0	0.4	2.0		1.0	2.0
ENSGALG00000031953	ENSGALG00000031953									0.1
ENSGALG00000031954	ENSGALG00000031954	1.0	4.0	2.0	1.0	2.0	4.0		3.0	0.9
ENSGALG00000031955	ENSGALG00000031955	0.5	0.5		0.2	0.4	0.1	0.6	0.2	2.0
ENSGALG00000031956	ENSGALG00000031956	0.4	1.0	0.4	0.4	2.0	1.0	0.1	10.0	
ENSGALG00000031957	ENSGALG00000031957					0.1			1.0	
ENSGALG00000031958	ENSGALG00000031958	43.0	22.0	25.0	27.0	17.0	28.0	5.0	33.0	59.0
ENSGALG00000031959	ENSGALG00000031959	0.2		0.2		0.3				
ENSGALG00000031960	Lef-1	9.0	5.0	0.6	1.0	0.5	9.0	0.1	36.0	3.0
ENSGALG00000031961	ENSGALG00000031961	4.0	1.0	0.1	2.0	0.2	1.0		2.0	1.0
ENSGALG00000031962	ENSGALG00000031962	0.2	0.4			0.5	2.0			19.0
ENSGALG00000031964	ENSGALG00000031964	0.3	2.0	0.1	0.4	0.5	0.9	0.1	11.0	0.2
ENSGALG00000031965	ENSGALG00000031965					0.1	0.5		2.0	
ENSGALG00000031966	TIMM9	8.0	19.0	7.0	12.0	7.0	8.0	5.0	13.0	33.0
ENSGALG00000031967	ENSGALG00000031967								2.0	
ENSGALG00000031969	ENSGALG00000031969	0.5	1.0		0.1	3.0			0.1	3.0
ENSGALG00000031970	ENSGALG00000031970	0.2	0.4	0.2	2.0	0.4	1.0		0.5	20.0
ENSGALG00000031971	ENSGALG00000031971	3.0	0.1		0.4	0.1	0.3		0.9	1.0
ENSGALG00000031973	ENSGALG00000031973	14.0	20.0	0.9	14.0	9.0	24.0	4.0	33.0	23.0
ENSGALG00000031974	ENSGALG00000031974	0.1			0.3					
ENSGALG00000031975	UBE2H	58.0	97.0	38.0	51.0	53.0	114.0	110.0	127.0	81.0
ENSGALG00000031976	ENSGALG00000031976	0.2	0.4	0.5	0.3	0.2	0.5		1.0	0.3
ENSGALG00000031977	CACNG2	30.0	0.8	0.4	1.0	0.4	2.0		1.0	4.0
ENSGALG00000031978	ENSGALG00000031978	0.2	88.0	2.0	15.0	8.0	77.0	4.0	602.0	0.5
ENSGALG00000031980	GNG7	233.0	136.0	67.0	147.0	103.0	102.0	53.0	132.0	70.0
ENSGALG00000031982	SDF2L1	35.0	57.0	9.0	27.0	22.0	44.0	3.0	49.0	39.0
ENSGALG00000031983	MPHOSPH6	19.0	55.0	21.0	37.0	29.0	69.0	20.0	73.0	30.0
ENSGALG00000031984	ENSGALG00000031984	0.1	0.1		0.2	0.1	0.1		0.1	
ENSGALG00000031985	ENSGALG00000031985	26.0	51.0	29.0	45.0	32.0	37.0	40.0	55.0	67.0
ENSGALG00000031986	ENSGALG00000031986	0.1								
ENSGALG00000031987	MYO5A	38.0	12.0	0.5	19.0	4.0	8.0	0.2	19.0	113.0
ENSGALG00000031988	ENSGALG00000031988					0.4				
ENSGALG00000031989	ENSGALG00000031989	0.1	1.0		0.6		0.4		0.2	287.0
ENSGALG00000031990	ENSGALG00000031990	1.0	0.1	0.1	0.1		0.1		0.2	0.2
ENSGALG00000031991	ENSGALG00000031991	2.0	6.0	2.0	4.0	4.0	23.0	7.0	13.0	8.0
ENSGALG00000031992	ENSGALG00000031992	0.2	0.1	0.2	0.4	0.2		0.1	0.2	0.1
ENSGALG00000031994	ENSGALG00000031994		0.4	0.1	0.3	0.2	0.4		0.4	
ENSGALG00000031995	ENSGALG00000031995			0.1	0.2		0.4			0.4
ENSGALG00000031996	ENSGALG00000031996	11.0	2.0	82.0	47.0	21.0	6.0	32.0	10.0	7.0
ENSGALG00000031997	SFRP4	1.0	0.2				0.1			11.0
ENSGALG00000031998	ENSGALG00000031998		48.0		43.0	13.0	2.0		6.0	
ENSGALG00000031999	ENSGALG00000031999	99.0	38.0	150.0	53.0	111.0	71.0	80.0	44.0	30.0
ENSGALG00000032000	ENSGALG00000032000	2.0	3.0	3.0	5.0	2.0	4.0	1.0	4.0	13.0
ENSGALG00000032001	ENSGALG00000032001	0.1								
ENSGALG00000032002	RPL34	565.0	1410.0	485.0	707.0	591.0	1234.0	782.0	2151.0	710.0
ENSGALG00000032003	gga-mir-16-2									2.0
ENSGALG00000032004	ENSGALG00000032004	20.0	5.0	3.0	4.0	2.0	13.0	0.8	8.0	9.0
ENSGALG00000032005	ENSGALG00000032005	0.2								0.7
ENSGALG00000032007	ENSGALG00000032007	0.1			0.1		0.1		0.2	2.0
ENSGALG00000032008	ENSGALG00000032008		0.1			0.2	0.5			2.0
ENSGALG00000032009	ENSGALG00000032009	13.0	8.0	6.0	0.6	1.0	0.9		1.0	16.0
ENSGALG00000032011	ENSGALG00000032011								0.2	
ENSGALG00000032012	ENSGALG00000032012	42.0	22.0	8.0	17.0	7.0	16.0	12.0	25.0	11.0
ENSGALG00000032013	ENSGALG00000032013	38.0	39.0	30.0	13.0	5.0	45.0	221.0	23.0	35.0
ENSGALG00000032014	ENSGALG00000032014						0.1			0.7
ENSGALG00000032015	ENSGALG00000032015	0.8	2.0	0.2	0.8	0.5	2.0		2.0	0.5
ENSGALG00000032016	ENSGALG00000032016					0.4	0.1		0.4	
ENSGALG00000032017	ENSGALG00000032017	0.2	3.0	1.0	0.4	0.5	1.0		7.0	0.2
ENSGALG00000032020	ENSGALG00000032020	0.1								0.2
ENSGALG00000032021	ENSGALG00000032021	8.0	14.0	16.0	11.0	4.0	10.0	96.0	23.0	100.0
ENSGALG00000032022	CDH10	41.0	0.2	0.2	6.0		0.3		9.0	0.2
ENSGALG00000032023	ENSGALG00000032023									0.1
ENSGALG00000032024	ENSGALG00000032024	15.0	0.6	0.1	3.0					
ENSGALG00000032026	ENSGALG00000032026	0.2	0.4	2.0	0.3	0.1	0.3	1.0	0.6	0.8
ENSGALG00000032027	ENSGALG00000032027	0.2	3.0	0.2	2.0	0.2	0.7		4.0	4.0
ENSGALG00000032028	SERTM1	29.0	6.0	2.0	2.0	48.0	2.0	0.3	5.0	6.0
ENSGALG00000032029	SRF	31.0	84.0	112.0	26.0	15.0	91.0	35.0	66.0	14.0
ENSGALG00000032030	ENSGALG00000032030	0.3	5.0	2.0	7.0	0.3	30.0		47.0	9.0
ENSGALG00000032031	MMP16	1.0	2.0	0.2	1.0	0.4	2.0	0.2	2.0	0.3
ENSGALG00000032032	ENSGALG00000032032	54.0	140.0	129.0	164.0	116.0	54.0	189.0	103.0	37.0
ENSGALG00000032033	ENSGALG00000032033	0.2	0.3		0.3	0.1	0.3		0.5	0.4
ENSGALG00000032034	ENSGALG00000032034	0.2				0.3	0.8		0.6	1.0
ENSGALG00000032035	ENSGALG00000032035	15.0	13.0	6.0	16.0	19.0	20.0	10.0	15.0	8.0
ENSGALG00000032036	CTC1	4.0	10.0	3.0	9.0	3.0	13.0	1.0	19.0	24.0
ENSGALG00000032037	ENSGALG00000032037	29.0	6.0	14.0	4.0	2.0	16.0	6.0	8.0	10.0
ENSGALG00000032039	HOXD13		9.0	0.7						
ENSGALG00000032040	ENSGALG00000032040	58.0	10.0	12.0	6.0	2.0	33.0	7.0	72.0	3.0
ENSGALG00000032041	ENSGALG00000032041	0.2	0.5	0.3	0.1	0.4	0.8		4.0	
ENSGALG00000032042	POP1	3.0	4.0	0.9	3.0	2.0	5.0	0.3	8.0	13.0
ENSGALG00000032044	ENSGALG00000032044	0.2					0.4			2.0
ENSGALG00000032045	MBNL3	36.0	73.0	12.0	32.0	16.0	64.0	22.0	136.0	21.0
ENSGALG00000032046	ENSGALG00000032046									10.0
ENSGALG00000032047	ENSGALG00000032047	0.9	3.0	0.6	2.0	0.5	2.0	0.2	4.0	1.0
ENSGALG00000032048	ENSGALG00000032048	28.0								0.1
ENSGALG00000032049	ENSGALG00000032049								0.2	
ENSGALG00000032050	ENSGALG00000032050	0.3	1.0	0.1	0.4	0.3	0.3		0.7	0.5
ENSGALG00000032051	CYB561A3	21.0	55.0	20.0	55.0	46.0	107.0	15.0	118.0	54.0
ENSGALG00000032052	ENSGALG00000032052	440.0	830.0	299.0	520.0	505.0	802.0	453.0	506.0	193.0
ENSGALG00000032053	SPSB4	1.0	2.0	4.0	3.0	0.1	4.0	3.0	0.5	8.0
ENSGALG00000032054	ENSGALG00000032054	26.0	3.0	47.0	20.0	10.0	13.0	17.0	6.0	6.0
ENSGALG00000032055	ENSGALG00000032055	0.2	0.3							0.1
ENSGALG00000032056	ENSGALG00000032056	0.1					0.2			
ENSGALG00000032057	ENSGALG00000032057	77.0	119.0	48.0	77.0	63.0	182.0	20.0	181.0	64.0
ENSGALG00000032058	ENSGALG00000032058	0.1								0.5
ENSGALG00000032059	ENSGALG00000032059	2.0		8.0			3.0	0.6		
ENSGALG00000032060	GPR153	4.0	1.0	0.8	1.0	0.1	2.0	0.1	0.7	0.3
ENSGALG00000032061	ENSGALG00000032061	17.0	54.0	21.0	33.0	19.0	46.0	13.0	46.0	32.0
ENSGALG00000032062	U1	0.1	0.3							0.2
ENSGALG00000032063	ENSGALG00000032063	3.0	0.5		0.3	0.1	1.0		0.9	0.3
ENSGALG00000032065	ENSGALG00000032065	0.9		0.1	1.0	0.1	0.3			10.0
ENSGALG00000032066	ENSGALG00000032066	4.0	2.0	6.0	8.0	2.0	9.0	0.1	3.0	2.0
ENSGALG00000032067	ENSGALG00000032067	0.2								1.0
ENSGALG00000032068	ENSGALG00000032068	4.0	3.0	10.0	2.0	0.9	5.0	4.0	3.0	1.0
ENSGALG00000032069	ENSGALG00000032069	7.0					0.5			1.0
ENSGALG00000032070	ENSGALG00000032070	0.1	0.5	0.9			0.4	0.2		65.0
ENSGALG00000032071	ENSGALG00000032071	0.6	0.2		0.2	0.3	0.2		0.1	2.0
ENSGALG00000032072	ENSGALG00000032072	4.0	6.0	5.0	3.0	1.0	11.0	4.0	4.0	0.6
ENSGALG00000032073	ENSGALG00000032073									1.0
ENSGALG00000032074	ENSGALG00000032074				1.0	1.0				1.0
ENSGALG00000032075	ENSGALG00000032075	0.1	0.1				0.1			13.0
ENSGALG00000032076	ENSGALG00000032076				1.0	0.4	0.5			
ENSGALG00000032077	ENSGALG00000032077	0.2	0.6	0.5	1.0	0.5	0.3		1.0	0.8
ENSGALG00000032079	MT-CYB	19979.0	9273.0	34759.0	21542.0	17072.0	3776.0	22000.0	4321.0	4821.0
ENSGALG00000032082	ENSGALG00000032082	61.0	48.0	40.0	31.0	24.0	83.0	26.0	63.0	252.0
ENSGALG00000032083	ENSGALG00000032083	0.2								0.3
ENSGALG00000032086	ENSGALG00000032086	0.1	0.1		0.2				0.1	
ENSGALG00000032087	MC5R	0.8	2.0		4.0	26.0	60.0	0.4	0.4	0.6
ENSGALG00000032088	ENSGALG00000032088									0.1
ENSGALG00000032089	ENSGALG00000032089	0.8	0.2		0.3		0.6			5.0
ENSGALG00000032090	TXNDC9	14.0	39.0	21.0	24.0	19.0	152.0	48.0	55.0	141.0
ENSGALG00000032091	ENSGALG00000032091	91.0	169.0	16.0	159.0	56.0	31.0	2.0	72.0	15.0
ENSGALG00000032092	PPP4R1	16.0	49.0	3.0	18.0	15.0	46.0	3.0	50.0	161.0
ENSGALG00000032094	ENSGALG00000032094			0.1						0.1
ENSGALG00000032095	ENSGALG00000032095									0.1
ENSGALG00000032096	ENSGALG00000032096	0.6	3.0	0.7	1.0	1.0	3.0	0.6	2.0	0.6
ENSGALG00000032097	TBX20	0.2		3.0		0.4				0.3
ENSGALG00000032098	ARTN	0.2	0.8	0.1	0.1	0.7	1.0		3.0	0.1
ENSGALG00000032099	ENSGALG00000032099									1.0
ENSGALG00000032101	ENSGALG00000032101			0.1						
ENSGALG00000032102	ENSGALG00000032102	0.3								
ENSGALG00000032103	ENSGALG00000032103	31.0	24.0	0.3	30.0	12.0	12.0	2.0	32.0	23.0
ENSGALG00000032104	ENSGALG00000032104					0.1				
ENSGALG00000032105	ENSGALG00000032105	19.0	52.0	15.0	28.0	14.0	44.0	15.0	55.0	34.0
ENSGALG00000032106	ENSGALG00000032106	0.1	0.3	0.2	0.3		0.1		0.2	
ENSGALG00000032107	ENSGALG00000032107	0.1								
ENSGALG00000032108	ENSGALG00000032108	0.2	0.8		0.2		0.5		0.1	0.2
ENSGALG00000032109	ENSGALG00000032109	2.0	1.0	1.0	2.0	1.0	2.0	0.3	2.0	1.0
ENSGALG00000032110	ENSGALG00000032110	1.0	2.0	0.5			0.8	0.4		0.3
ENSGALG00000032111	SNORD82	0.2	3.0	2.0	0.8	1.0	2.0		3.0	
ENSGALG00000032112	ENSGALG00000032112	0.2		0.2	0.2		0.1			5.0
ENSGALG00000032113	ENSGALG00000032113	59.0	7.0	4.0	27.0	0.1	0.6		0.9	
ENSGALG00000032114	ENSGALG00000032114		0.7	0.2	0.3	0.4	1.0		3.0	
ENSGALG00000032115	ENSGALG00000032115	1.0	0.8	0.5	0.4	0.1	0.6		0.2	30.0
ENSGALG00000032118	ENSGALG00000032118						0.2			
ENSGALG00000032120	ENSGALG00000032120	0.2				0.1	2.0			
ENSGALG00000032121	ENSGALG00000032121		0.2		0.1					1.0
ENSGALG00000032122	ENSGALG00000032122	0.3	0.7	0.3	0.6	0.8	8.0	0.3	0.8	0.2
ENSGALG00000032123	gga-mir-6558				0.7		1.0		0.7	
ENSGALG00000032124	ENSGALG00000032124	0.2			2.0				6.0	
ENSGALG00000032125	ENSGALG00000032125	0.2	0.8	0.5	0.1					3.0
ENSGALG00000032127	ENSGALG00000032127	5.0	7.0	7.0	9.0	8.0	31.0	5.0	16.0	17.0
ENSGALG00000032128	ENSGALG00000032128	0.5	1.0	0.6	0.2	0.1	2.0	0.9	0.4	102.0
ENSGALG00000032130	ENSGALG00000032130	0.1				5.0				0.1
ENSGALG00000032131	ENSGALG00000032131									1.0
ENSGALG00000032132	ENSGALG00000032132	0.2	0.1	0.6		0.9	1.0		13.0	
ENSGALG00000032133	ENSGALG00000032133	4.0	5.0	2.0	9.0	5.0	4.0	0.5	3.0	4.0
ENSGALG00000032134	ENSGALG00000032134	0.2					0.2			
ENSGALG00000032135	ENSGALG00000032135									2.0
ENSGALG00000032136	ENSGALG00000032136	0.2	0.5		0.2		0.9		0.3	0.2
ENSGALG00000032137	ENSGALG00000032137	1.0							0.2	5.0
ENSGALG00000032138	ENSGALG00000032138	2.0	2.0	0.9	3.0	8.0	2.0	0.2	2.0	1.0
ENSGALG00000032140	ENSGALG00000032140	0.2	0.1	0.2	0.1	0.1	0.3			
ENSGALG00000032142	MT-CO1	50228.0	30350.0	98727.0	62960.0	38034.0	11264.0	77754.0	17713.0	13447.0
ENSGALG00000032143	CRISPLD2	3.0	111.0	2.0	2.0	2.0	62.0	8.0	15.0	11.0
ENSGALG00000032144	ENSGALG00000032144	38.0	28.0	79.0	40.0	69.0	26.0	49.0	39.0	17.0
ENSGALG00000032145	B4GAL-T7	29.0	39.0	18.0	35.0	34.0	26.0	31.0	34.0	24.0
ENSGALG00000032146	SLC4A5	12.0	4.0	0.1	2.0	7.0	4.0		4.0	3.0
ENSGALG00000032148	CANX	151.0	192.0	45.0	189.0	139.0	272.0	54.0	242.0	90.0
ENSGALG00000032149	OSBPL7	7.0	28.0	3.0	6.0	8.0	8.0	0.8	17.0	2.0
ENSGALG00000032150	ENSGALG00000032150	6.0	0.5	0.1	0.4	0.3	1.0		0.1	0.7
ENSGALG00000032151	ENSGALG00000032151	30.0	26.0	27.0	9.0	12.0	27.0	2.0	38.0	27.0
ENSGALG00000032152	ENSGALG00000032152	6.0	8.0	3.0	8.0	7.0	6.0	3.0	10.0	2.0
ENSGALG00000032153	ENSGALG00000032153	131.0	12.0	47.0	15.0	1.0	6.0	3.0	7.0	1.0
ENSGALG00000032154	ENSGALG00000032154	0.1								
ENSGALG00000032155	ENSGALG00000032155	10.0	28.0	2.0	4.0	6.0	30.0	0.7	112.0	5.0
ENSGALG00000032156	TUBGCP6	9.0	11.0	1.0	5.0	3.0	9.0	0.8	12.0	12.0
ENSGALG00000032158	ENSGALG00000032158	0.2		0.5	0.2	0.1				2.0
ENSGALG00000032159	FBXL14	16.0	32.0	8.0	19.0	13.0	16.0	7.0	31.0	72.0
ENSGALG00000032160	ENSGALG00000032160	0.2	0.3	0.3	0.2				0.2	20.0
ENSGALG00000032161	SCUBE2	0.8	12.0		0.4	2.0	2.0		8.0	9.0
ENSGALG00000032162	ENSGALG00000032162		0.1		0.1		0.1		0.3	
ENSGALG00000032163	ENSGALG00000032163		0.1	0.1	0.1	0.5				
ENSGALG00000032164	ENSGALG00000032164	3.0	2.0	0.6	0.9	1.0	2.0	0.7	2.0	0.7
ENSGALG00000032165	ENSGALG00000032165									0.7
ENSGALG00000032166	ENSGALG00000032166	0.2	0.1	0.1	0.3	0.4				3.0
ENSGALG00000032168	ENSGALG00000032168		6.0	1.0		0.8	10.0		10.0	
ENSGALG00000032169	ENSGALG00000032169									2.0
ENSGALG00000032170	ENSGALG00000032170	0.2		0.2	0.2		0.9		0.6	0.2
ENSGALG00000032171	ENSGALG00000032171	2.0	9.0	0.2	4.0	3.0	8.0	0.6	17.0	13.0
ENSGALG00000032173	TADA1	18.0	41.0	18.0	61.0	20.0	88.0	11.0	59.0	30.0
ENSGALG00000032174	ENSGALG00000032174	2.0	2.0	2.0	0.7	0.3	0.9	0.3	2.0	5.0
ENSGALG00000032175	ENSGALG00000032175	0.5	4.0	0.4	1.0	0.8	5.0	0.4	7.0	26.0
ENSGALG00000032176	ENSGALG00000032176					0.2				0.6
ENSGALG00000032177	ENSGALG00000032177	129.0	0.5	0.1	0.1		0.1		0.3	16.0
ENSGALG00000032178	MAP2K4	24.0	24.0	8.0	20.0	13.0	20.0	14.0	26.0	14.0
ENSGALG00000032180	ENSGALG00000032180	0.9				0.1				
ENSGALG00000032181	LRP4	3.0	10.0	0.3	4.0	9.0	10.0	0.2	7.0	3.0
ENSGALG00000032182	ENSGALG00000032182	0.1			0.9	0.1				0.4
ENSGALG00000032183	ENSGALG00000032183	0.8	12.0	13.0	9.0	4.0	13.0	18.0	10.0	6.0
ENSGALG00000032184	CSPG5	138.0	0.4		0.1	0.1	2.0	0.1	0.2	4.0
ENSGALG00000032185	ENSGALG00000032185	0.1								
ENSGALG00000032186	ENSGALG00000032186	5.0	8.0	3.0	3.0	2.0	7.0	1.0	11.0	0.1
ENSGALG00000032187	ENSGALG00000032187	0.1					0.1			
ENSGALG00000032188	ENSGALG00000032188	0.2				1.0				0.3
ENSGALG00000032189	ENSGALG00000032189	0.1								
ENSGALG00000032190	ENSGALG00000032190	3.0	93.0	2.0	10.0	7.0	42.0	2.0	264.0	4.0
ENSGALG00000032191	WNK4	3.0	35.0	36.0	45.0	9.0	123.0	4.0	26.0	2.0
ENSGALG00000032192	ENSGALG00000032192		0.6						0.1	
ENSGALG00000032193	ENSGALG00000032193	0.1	0.6	2.0	0.6			0.4	0.1	1.0
ENSGALG00000032195	ENSGALG00000032195		19.0	25.0		2.0			0.6	0.1
ENSGALG00000032197	ENSGALG00000032197		0.2	0.1	0.5	0.1	0.2		0.1	0.1
ENSGALG00000032198	ENSGALG00000032198	0.2				0.1				
ENSGALG00000032199	YRK	4.0	8.0	13.0	6.0	6.0	51.0	5.0	45.0	1.0
ENSGALG00000032200	ENSGALG00000032200									0.8
ENSGALG00000032201	ENSGALG00000032201	0.7	1.0	0.2	1.0	0.8	1.0	0.1	1.0	2.0
ENSGALG00000032202	ENSGALG00000032202	0.2	0.1		0.1				0.1	0.1
ENSGALG00000032204	ENSGALG00000032204	0.2	0.2				0.1			26.0
ENSGALG00000032206	MARVELD1	2.0	15.0	12.0	8.0	4.0	20.0	1.0	13.0	2.0
ENSGALG00000032207	HMGN2	129.0	524.0	136.0	149.0	82.0	459.0	179.0	742.0	850.0
ENSGALG00000032208	ENSGALG00000032208	5.0					0.1		0.2	
ENSGALG00000032209	ENSGALG00000032209	0.4			0.2		0.1		0.1	0.2
ENSGALG00000032210	ENSGALG00000032210					0.2				7.0
ENSGALG00000032211	ENSGALG00000032211	0.2								1.0
ENSGALG00000032213	ENSGALG00000032213					0.1	0.7			
ENSGALG00000032215	ULK3	12.0	23.0	11.0	13.0	6.0	11.0	4.0	28.0	4.0
ENSGALG00000032216	ENSGALG00000032216	0.1			0.1					0.2
ENSGALG00000032217	ENSGALG00000032217								0.1	2.0
ENSGALG00000032218	ENSGALG00000032218	0.2			0.1		0.3			
ENSGALG00000032219	ENSGALG00000032219	126.0	162.0	107.0	107.0	63.0	201.0	35.0	268.0	93.0
ENSGALG00000032220	ENSGALG00000032220	1.0	20.0	21.0	6.0	4.0	102.0	3.0	13.0	2.0
ENSGALG00000032221	ENSGALG00000032221	0.2	60.0	1.0	8.0	50.0	2.0		4.0	
ENSGALG00000032222	ENSGALG00000032222	34.0	16.0	0.1	2.0	36.0	4.0	2.0	0.3	1.0
ENSGALG00000032223	ENSGALG00000032223	26.0	15.0	24.0	16.0	16.0	35.0	20.0	28.0	25.0
ENSGALG00000032224	ENSGALG00000032224	0.3	0.8		1.0		0.6		0.5	1.0
ENSGALG00000032226	ENSGALG00000032226	212.0	191.0	50.0	236.0	79.0	221.0	81.0	204.0	37.0
ENSGALG00000032227	ENSGALG00000032227				0.2					
ENSGALG00000032229	ENSGALG00000032229								0.5	
ENSGALG00000032230	ENSGALG00000032230	0.2		0.7	0.6		0.5	0.1	0.6	1.0
ENSGALG00000032231	ENSGALG00000032231	0.5	10.0	2.0	19.0	451.0	9.0	1.0	18.0	4.0
ENSGALG00000032232	ENSGALG00000032232	0.3	0.3	0.1	0.2	0.1	0.3		0.4	0.1
ENSGALG00000032233	ENSGALG00000032233	20.0	14.0	1.0	30.0	34.0	17.0	2.0	39.0	6.0
ENSGALG00000032234	MARCH5	32.0	25.0	9.0	20.0	21.0	46.0	14.0	39.0	84.0
ENSGALG00000032235	ENSGALG00000032235		0.6		0.2	0.1	0.1			
ENSGALG00000032237	ENSGALG00000032237	0.2	1.0	0.2	0.3	0.4	2.0	0.1	3.0	0.6
ENSGALG00000032238	ENSGALG00000032238			0.2	0.1					2.0
ENSGALG00000032239	GCHFR	18.0	6.0	2.0	3.0	202.0	4.0		14.0	1.0
ENSGALG00000032242	ENSGALG00000032242		0.2		0.8	0.1	0.1		3.0	0.2
ENSGALG00000032244	ENSGALG00000032244	0.5	2.0	2.0	0.9	3.0	7.0	0.6	2.0	9.0
ENSGALG00000032245	ENSGALG00000032245	0.1	0.1		0.1		0.2	16.0	0.9	0.6
ENSGALG00000032247	ATP1A1	48.0	1029.0	408.0	1656.0	123.0	368.0	55.0	267.0	323.0
ENSGALG00000032248	ENSGALG00000032248	0.5	2.0		2.0	1.0	0.4		5.0	1.0
ENSGALG00000032249	MAX	58.0	79.0	17.0	41.0	23.0	92.0	8.0	78.0	19.0
ENSGALG00000032250	ENSGALG00000032250	60.0	45.0	156.0	59.0	25.0	120.0	197.0	37.0	208.0
ENSGALG00000032251	ENSGALG00000032251	26.0	24.0	11.0	30.0	17.0	20.0	19.0	44.0	12.0
ENSGALG00000032252	ENSGALG00000032252			0.1						3.0
ENSGALG00000032253	ENSGALG00000032253	2.0	2.0	2.0	2.0	2.0	3.0	0.3	4.0	0.6
ENSGALG00000032254	ENSGALG00000032254	0.3	0.4		0.3	0.4	0.4		0.7	0.1
ENSGALG00000032255	ENSGALG00000032255	0.3	2.0	0.2	1.0	1.0	1.0	0.1	5.0	2.0
ENSGALG00000032257	CSNK1E	55.0	86.0	30.0	31.0	12.0	66.0	20.0	102.0	133.0
ENSGALG00000032258	ENSGALG00000032258	0.2	0.1	0.7	2.0	1.0	7.0		3.0	0.5
ENSGALG00000032259	SIX3	16.0								
ENSGALG00000032260	IL10RA	1.0	13.0	0.7	2.0	3.0	9.0		61.0	0.2
ENSGALG00000032261	ENSGALG00000032261	0.1			0.1					
ENSGALG00000032262	ENSGALG00000032262	0.3	19.0	4.0	4.0	5.0	12.0	3.0	3.0	0.7
ENSGALG00000032263	ENSGALG00000032263	1.0								0.1
ENSGALG00000032265	ENSGALG00000032265					0.6				
ENSGALG00000032266	ENSGALG00000032266	3.0			0.2	0.3	1.0		0.4	0.4
ENSGALG00000032267	ENSGALG00000032267	0.6	0.4	0.1	1.0	0.7	0.5		1.0	3.0
ENSGALG00000032269	ENSGALG00000032269	0.2	3.0	0.6	0.5	0.5	0.6	0.3	4.0	1.0
ENSGALG00000032270	NCAPH	3.0	15.0	0.7	3.0	0.9	6.0	0.3	13.0	25.0
ENSGALG00000032271	ENSGALG00000032271									0.1
ENSGALG00000032272	HIST2H4B	0.2	2.0	0.5	5.0	6.0	0.6	6.0	0.2	0.1
ENSGALG00000032273	POLR1B	6.0	21.0	10.0	19.0	16.0	142.0	8.0	50.0	51.0
ENSGALG00000032274	ENSGALG00000032274	1.0	3.0	1.0	2.0	2.0	4.0	0.2	8.0	9.0
ENSGALG00000032275	ENSGALG00000032275					0.2				
ENSGALG00000032277	ENSGALG00000032277									0.2
ENSGALG00000032278	ATF6	31.0	55.0	16.0	32.0	18.0	78.0	10.0	75.0	45.0
ENSGALG00000032279	ENSGALG00000032279	0.1				0.4	0.4			0.9
ENSGALG00000032280	NUP88	19.0	61.0	22.0	59.0	40.0	61.0	24.0	99.0	336.0
ENSGALG00000032282	CALB1	30.0	0.1		246.0				0.1	0.1
ENSGALG00000032283	ENSGALG00000032283	0.2	0.3		0.5	0.1			0.2	2.0
ENSGALG00000032284	ENSGALG00000032284	33.0	122.0	70.0	59.0	69.0	100.0	39.0	90.0	65.0
ENSGALG00000032286	ENSGALG00000032286									0.1
ENSGALG00000032287	ATP2A2	305.0	165.0	413.0	71.0	29.0	71.0	52.0	87.0	90.0
ENSGALG00000032289	IKZF5	10.0	17.0	3.0	12.0	6.0	30.0	6.0	26.0	63.0
ENSGALG00000032290	ENSGALG00000032290	0.2		0.1	0.2					0.2
ENSGALG00000032291	ENSGALG00000032291	5.0	0.3	4.0	4.0	0.2	3.0	0.1	1.0	9.0
ENSGALG00000032292	ENSGALG00000032292	0.7			0.2					0.1
ENSGALG00000032293	ENSGALG00000032293	0.1	0.2	0.2	0.1	0.2	0.1		0.5	0.1
ENSGALG00000032294	ENSGALG00000032294	0.2					0.2			
ENSGALG00000032296	ENSGALG00000032296	0.1			1.0				0.1	13.0
ENSGALG00000032297	ENSGALG00000032297	0.2	1.0	0.1	0.4	0.1	0.5	0.4	1.0	10.0
ENSGALG00000032298	ENSGALG00000032298	0.2					0.2			2.0
ENSGALG00000032299	ENSGALG00000032299	0.1			0.2					
ENSGALG00000032300	ENSGALG00000032300	0.2	0.6	0.1	0.9	0.2	0.5		0.2	0.1
ENSGALG00000032301	ENSGALG00000032301	0.3	301.0	2.0	3.0	1.0	58.0	2.0	134.0	0.5
ENSGALG00000032302	ENSGALG00000032302	0.1								
ENSGALG00000032303	ENSGALG00000032303	1.0	2.0	0.5	2.0	0.4	0.8	0.2	3.0	0.9
ENSGALG00000032304	ENSGALG00000032304	0.5	14.0	31.0	3.0	3.0	274.0	15.0	7.0	15.0
