# Expression Atlas
# Query: Genes matching: 'default query', specifically expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-513
# Selected columns: 16 (all)
# Timestamp: Sat, 25-Aug-2018 02:48:02
Gene ID	Gene Name	adipose tissue	adrenal gland	brain	breast	colon	heart	kidney	leukocyte	liver	lung	lymph node	ovary	prostate gland	skeletal muscle tissue	testis	thyroid gland
ENSG00000183535	COL18A1-AS1	0.1					0.1	0.1					0.2	0.1		0.1	0.1
ENSG00000183542	KLRC4		2.0	0.7			0.1	0.4	7.0		0.8	4.0				0.1	
ENSG00000183549	ACSM5	6.0	0.8	1.0	16.0	2.0	0.4	9.0		43.0	0.4	4.0	0.5	3.0	2.0	2.0	3.0
ENSG00000183559	C10orf120															69.0	
ENSG00000183560	IZUMO1R		0.1	0.1	0.3							2.0	1.0			0.1	
ENSG00000183562	AC131971.1	0.5	2.0	0.9	0.3	0.7	0.4	0.6	0.2	0.2	0.4	5.0	2.0	0.4		0.7	0.8
ENSG00000183566	BPIFA4P															0.1	
ENSG00000183569	SERHL2	1.0	5.0	5.0	2.0	0.5	1.0	2.0	1.0	1.0	3.0	4.0	12.0	5.0		4.0	4.0
ENSG00000183570	PCBP3	2.0	4.0	4.0	4.0	2.0	0.2	1.0		0.2	1.0	4.0	2.0	2.0		9.0	0.4
ENSG00000183571	PGPEP1L	0.2	0.7	0.2	0.8		0.8	0.5						0.9	8.0	1.0	8.0
ENSG00000183576	SETD3	44.0	46.0	62.0	52.0	50.0	43.0	72.0	50.0	23.0	66.0	42.0	48.0	76.0	77.0	123.0	90.0
ENSG00000183578	TNFAIP8L3	11.0	40.0	24.0	5.0	15.0	4.0	9.0	0.1	1.0	36.0	41.0	119.0	55.0	2.0	34.0	16.0
ENSG00000183579	ZNRF3			0.2	0.1			0.1			0.1			0.2	0.1	0.1	0.1
ENSG00000183580	FBXL7	21.0	25.0	15.0	18.0	26.0	17.0	5.0		1.0	22.0	27.0	62.0	37.0	3.0	36.0	13.0
ENSG00000183586	HMGN3P1						0.5										
ENSG00000183597	TANGO2	5.0	10.0	7.0	6.0	2.0	9.0	6.0	16.0	3.0	5.0	10.0	7.0	9.0	3.0	5.0	17.0
ENSG00000183598	HIST2H3D	0.1	0.5	0.3							0.5			0.7			0.3
ENSG00000183604	SMG1P5	0.2	0.8	0.8	0.6	0.1	0.2	0.4	0.9	0.1	0.4	0.7	0.8	0.6	0.3	0.5	0.7
ENSG00000183605	SFXN4	15.0	33.0	19.0	24.0	18.0	23.0	38.0	13.0	36.0	10.0	19.0	26.0	50.0	55.0	31.0	60.0
ENSG00000183607	GKN2										36.0						
ENSG00000183615	FAM167B	12.0	61.0	0.7	6.0	13.0	4.0	10.0	0.3	7.0	23.0	59.0	13.0	19.0	2.0	6.0	12.0
ENSG00000183617	MRPL54	17.0	69.0	25.0	41.0	18.0	18.0	36.0	53.0	51.0	32.0	30.0	37.0	63.0	13.0	53.0	75.0
ENSG00000183621	ZNF438	7.0	9.0	5.0	11.0	7.0	8.0	4.0	15.0	2.0	10.0	13.0	11.0	23.0	16.0	16.0	18.0
ENSG00000183624	HMCES	60.0	50.0	62.0	68.0	31.0	18.0	29.0	51.0	17.0	48.0	45.0	62.0	51.0	40.0	75.0	51.0
ENSG00000183625	CCR3		0.1		0.2				5.0		0.6	0.1	0.1			0.1	0.5
ENSG00000183628	DGCR6	0.3	0.8	3.0	0.8	0.4	0.6	0.9	0.5	0.6	1.0	2.0	0.6	1.0	2.0	2.0	2.0
ENSG00000183629	GOLGA8G		0.1		0.1						0.1					0.8	0.1
ENSG00000183631	PRR32			0.3			0.2								2.0		0.7
ENSG00000183632	TP53TG3			0.1												0.2	
ENSG00000183638	RP1L1	0.3	0.5	0.4	0.3			0.1			0.2	0.2	0.1	0.1		0.2	0.2
ENSG00000183640	KRTAP8-1												0.3				
ENSG00000183643	C15orf32															0.4	
ENSG00000183644	C11orf88	0.2	1.0	2.0	0.2	0.4	0.1	0.3	0.1	0.1	16.0	0.8	10.0	0.3		12.0	0.8
ENSG00000183647	ZNF530	0.8	4.0	1.0	2.0	0.6	0.9	1.0	3.0	0.2	0.4	1.0	2.0	2.0	0.5	2.0	2.0
ENSG00000183648	NDUFB1	17.0	48.0	32.0	28.0	31.0	88.0	41.0	60.0	51.0	54.0	54.0	21.0	71.0	31.0	28.0	34.0
ENSG00000183654	MARCH11	0.3	0.3	3.0		0.1	3.0					0.6	0.1	0.4		94.0	
ENSG00000183655	KLHL25	2.0	3.0	1.0	3.0	3.0	0.7	2.0	1.0	5.0	4.0	4.0	4.0	2.0	0.7	5.0	5.0
ENSG00000183662	FAM19A1			24.0	0.2	0.2	0.1	0.2	2.0	0.1		0.3	0.1	0.7		1.0	1.0
ENSG00000183665	TRMT12	10.0	20.0	8.0	13.0	8.0	6.0	14.0	23.0	5.0	9.0	18.0	23.0	20.0	9.0	18.0	25.0
ENSG00000183666	GUSBP1	4.0	4.0	2.0	2.0	0.9	1.0	2.0	1.0	1.0	5.0	3.0	6.0	5.0	1.0	4.0	1.0
ENSG00000183668	PSG9	0.1		0.2	0.1												
ENSG00000183671	GPR1	0.1	5.0	0.8	0.9	0.2	0.6	0.3				3.0	3.0	2.0	0.4	0.6	0.6
ENSG00000183674	LINC00518			0.2												0.4	
ENSG00000183682	BMP8A	0.5	3.0	2.0	0.1	0.2	0.1	0.4	0.2	0.1		1.0	8.0	0.3	0.2	4.0	28.0
ENSG00000183684	ALYREF	42.0	68.0	25.0	36.0	23.0	13.0	20.0	51.0	13.0	52.0	43.0	62.0	45.0	33.0	92.0	68.0
ENSG00000183688	RFLNB	103.0	41.0	8.0	38.0	22.0	15.0	18.0	149.0	8.0	54.0	45.0	30.0	21.0	4.0	24.0	28.0
ENSG00000183690	EFHC2	0.4	2.0	6.0	0.7	2.0	11.0	3.0	4.0		10.0	0.5	13.0	4.0	0.3	28.0	5.0
ENSG00000183691	NOG	0.3	1.0	3.0	0.4	0.5	0.2	0.3	13.0		2.0	5.0	0.3	2.0	2.0	4.0	1.0
ENSG00000183695	MRGPRX2		0.1						0.5			0.2		0.3		0.8	0.2
ENSG00000183696	UPP1	20.0	24.0	9.0	6.0	6.0	2.0	11.0	24.0	6.0	24.0	13.0	6.0	11.0	0.6	5.0	7.0
ENSG00000183709	IFNL2		0.2	0.6												0.1	0.1
ENSG00000183715	OPCML	0.2	0.6	61.0	0.4	0.4	0.3	0.3			0.1	0.5	0.7	0.9	0.2	2.0	0.4
ENSG00000183718	TRIM52	3.0	9.0	6.0	6.0	4.0	2.0	6.0	11.0	0.9	5.0	17.0	11.0	9.0	0.7	6.0	11.0
ENSG00000183722	LHFPL6	183.0	328.0	63.0	147.0	82.0	67.0	43.0	0.7	5.0	171.0	255.0	143.0	188.0	20.0	173.0	75.0
ENSG00000183723	CMTM4	7.0	6.0	56.0	14.0	8.0	4.0	53.0	2.0	4.0	19.0	6.0	15.0	11.0	6.0	12.0	74.0
ENSG00000183726	TMEM50A	154.0	161.0	102.0	117.0	124.0	33.0	93.0	239.0	27.0	142.0	146.0	107.0	137.0	33.0	104.0	123.0
ENSG00000183729	NPBWR1		0.1				0.1	0.1		0.1				0.6			
ENSG00000183733	FIGLA		0.1		0.5								0.2			2.0	
ENSG00000183734	ASCL2	0.3	0.5	0.1	0.5	1.0	0.2	0.9	16.0	0.5	1.0	1.0	1.0	5.0		2.0	1.0
ENSG00000183735	TBK1	14.0	35.0	26.0	16.0	13.0	9.0	20.0	38.0	12.0	42.0	25.0	30.0	26.0	15.0	42.0	32.0
ENSG00000183741	CBX6	29.0	50.0	63.0	22.0	24.0	7.0	31.0	34.0	7.0	22.0	35.0	96.0	42.0	5.0	24.0	62.0
ENSG00000183742	MACC1	0.8	2.0	0.2	3.0	0.9	0.1	11.0	0.4	0.1	8.0	2.0	0.9	3.0		0.7	1.0
ENSG00000183747	ACSM2A	0.1	0.3	0.3	0.3	0.1	0.1	98.0	0.3	73.0	0.1	0.2	0.5	0.2		0.6	0.2
ENSG00000183751	TBL3	7.0	9.0	4.0	7.0	3.0	2.0	6.0	7.0	4.0	4.0	4.0	11.0	8.0	17.0	12.0	10.0
ENSG00000183760	ACP7	0.3	1.0	4.0	0.4	0.3	0.3	0.3	0.3	0.1	0.6	0.6	0.5	0.5	0.3	0.6	0.4
ENSG00000183763	TRAIP	0.7	2.0	1.0	0.9	0.6	0.3	0.5	0.7	0.2	0.3	1.0	2.0	1.0	0.4	5.0	1.0
ENSG00000183765	CHEK2	1.0	4.0	1.0	3.0	2.0	0.8	3.0	6.0	0.8	4.0	9.0	12.0	6.0	0.5	14.0	3.0
ENSG00000183770	FOXL2				0.1								105.0			1.0	0.4
ENSG00000183773	AIFM3	0.2	0.4	20.0	0.4	3.0		0.3	0.9	0.1	0.2	0.4	0.3	1.0		0.6	0.7
ENSG00000183775	KCTD16	0.1	0.1	21.0	0.2	0.1		0.9			1.0	0.1	0.1	0.1		0.9	1.0
ENSG00000183778	B3GALT5		0.1	0.7	3.0	0.5		0.3		0.1	0.1		0.7	0.6		0.7	0.4
ENSG00000183779	ZNF703	20.0	28.0	12.0	30.0	30.0	16.0	7.0	21.0	1.0	12.0	22.0	52.0	40.0	67.0	25.0	21.0
ENSG00000183780	SLC35F3		0.2	11.0	3.0	1.0		0.5	2.0		0.2	1.0	0.1	0.3		0.3	0.5
ENSG00000183783	KCTD8	0.1	0.9	21.0	0.3	1.0		2.0				1.0	3.0	0.9	2.0	3.0	7.0
ENSG00000183784	C9orf66	0.8	1.0	0.3	2.0	0.1	0.1	5.0	1.0	0.3	0.2	0.6	2.0	0.6	0.1	1.0	2.0
ENSG00000183785	TUBA8	0.1	0.4	1.0	0.4		0.9	0.1	0.5	0.1	0.1	1.0	0.1	0.1	0.7	0.5	0.8
ENSG00000183791	ELOA3			0.2													
ENSG00000183793	NPIPA5	0.6	3.0	0.8	2.0	0.3	0.4	1.0	0.7	0.3	2.0	4.0	3.0	1.0	0.9	2.0	1.0
ENSG00000183798	EMILIN3	0.1	0.3	3.0	0.9	1.0	0.7	1.0		0.1	0.5	0.8	5.0	2.0		8.0	0.5
ENSG00000183801	OLFML1	11.0	32.0	1.0	22.0	9.0	5.0	5.0		3.0	36.0	24.0	78.0	43.0	3.0	36.0	15.0
ENSG00000183807	FAM162B	12.0	27.0	4.0	10.0	15.0	5.0	7.0			53.0	29.0	13.0	23.0	4.0	12.0	8.0
ENSG00000183808	RBM12B	6.0	8.0	6.0	5.0	6.0	3.0	8.0	16.0	2.0	6.0	9.0	19.0	9.0	4.0	14.0	17.0
ENSG00000183813	CCR4	0.6	7.0	0.2	0.7	0.2	0.3	0.7	79.0	0.8	7.0	25.0	0.6	0.5		1.0	0.4
ENSG00000183814	LIN9	2.0	4.0	2.0	4.0	2.0	12.0	3.0	4.0	0.5	3.0	6.0	8.0	6.0	2.0	21.0	4.0
ENSG00000183822	NCF4-AS1		0.2			0.1			0.4			0.2				0.1	
ENSG00000183826	BTBD9	6.0	8.0	17.0	5.0	2.0	5.0	5.0	12.0	2.0	11.0	5.0	12.0	7.0	2.0	7.0	11.0
ENSG00000183828	NUDT14	11.0	13.0	9.0	17.0	4.0	3.0	10.0	3.0	3.0	6.0	6.0	11.0	7.0	3.0	10.0	19.0
ENSG00000183831	ANKRD45	0.6	1.0	7.0	0.6	0.6	0.2	2.0	0.1	0.3	5.0	0.7	10.0	0.5	0.2	25.0	0.6
ENSG00000183833	MAATS1	0.6	2.0	3.0	1.0	1.0	0.1	4.0	0.1	0.3	9.0	0.7	18.0	4.0	0.1	19.0	7.0
ENSG00000183837	PNMA3		2.0	27.0	0.6	0.2	0.6	0.1	0.6		0.3	4.0	2.0	0.4		8.0	3.0
ENSG00000183840	GPR39			0.3	0.2	0.6		2.0		2.0	1.0		0.7	1.0		2.0	1.0
ENSG00000183844	FAM3B	0.8	4.0	0.3	4.0	1.0	0.1	8.0	2.0	0.5	4.0	0.3	2.0	19.0	0.1	10.0	5.0
ENSG00000183850	ZNF730		0.2	0.5	0.2			0.1	0.1	0.1	0.2		1.0	0.5		4.0	
ENSG00000183853	KIRREL1	59.0	37.0	3.0	41.0	21.0	5.0	24.0		1.0	30.0	30.0	84.0	30.0	3.0	18.0	20.0
ENSG00000183856	IQGAP3	0.6	0.3	0.8	0.5	0.5	0.2	0.3	0.1	0.1	0.4	0.1	0.3	0.1	0.1	3.0	0.4
ENSG00000183862	CNGA2															0.2	
ENSG00000183864	TOB2	59.0	31.0	31.0	59.0	49.0	34.0	49.0	65.0	12.0	52.0	65.0	136.0	69.0	59.0	57.0	125.0
ENSG00000183873	SCN5A	0.2	0.2	0.4	0.2	0.1	49.0	0.1	0.2		0.1	0.1	2.0	0.4	0.9	0.4	0.7
ENSG00000183876	ARSI	0.4	2.0	1.0	0.3	0.4	0.1	0.4		0.1	9.0	0.9	4.0	6.0		0.6	0.1
ENSG00000183878	UTY		11.0		0.1		3.0		16.0	2.0	8.0		0.1	11.0	4.0	7.0	0.1
ENSG00000183888	SRARP	0.3	1.0	3.0	1.0	0.4	0.4	1.0	0.1	0.1	0.3	0.4	0.8	0.5		0.8	2.0
ENSG00000183889	AC138969.1	0.4	1.0	1.0	0.5	0.5	0.1	0.3	0.2	0.2	0.5	0.9	0.8	1.0	0.2	0.9	0.4
ENSG00000183891	TTC32	6.0	13.0	16.0	5.0	2.0	4.0	7.0	10.0	3.0	9.0	10.0	14.0	16.0	4.0	11.0	22.0
ENSG00000183908	LRRC55	0.1	3.0	5.0	0.7	0.7	0.1	0.1		0.1		1.0	0.7	0.6	0.2	0.5	0.3
ENSG00000183909	OR4G2P															0.2	
ENSG00000183911	RPL21P132		0.1	0.2	0.2	0.2	0.2	0.8									
ENSG00000183914	DNAH2	0.2	0.3	0.9	0.3	0.1			0.1	0.1	4.0	0.1	4.0	0.2		4.0	0.3
ENSG00000183918	SH2D1A	0.4	17.0	0.2	1.0	0.3	0.1	0.5	102.0	0.5	14.0	46.0	1.0	0.9	0.2	0.3	0.1
ENSG00000183921	SDR42E2	0.1	0.2	0.2	0.2	0.1		0.1	0.1		0.5		0.6	0.3		0.3	0.1
ENSG00000183929	DUSP5P1			0.4							0.3	0.3	3.0	0.2		0.2	0.1
ENSG00000183935	HTR7P1	5.0	11.0	3.0	5.0	0.7	0.5	3.0	3.0	2.0	0.5	2.0	6.0	3.0	0.2	3.0	11.0
ENSG00000183938	TRBV21OR9-2															0.2	
ENSG00000183943	PRKX	9.0	19.0	10.0	10.0	6.0	4.0	38.0	49.0	2.0	17.0	35.0	15.0	7.0	0.6	16.0	166.0
ENSG00000183955	KMT5A	14.0	19.0	10.0	17.0	10.0	9.0	10.0	13.0	6.0	22.0	30.0	19.0	33.0	10.0	20.0	24.0
ENSG00000183960	KCNH8		4.0	17.0	0.6	0.4	0.1	0.2	0.6		0.3	2.0	0.3	1.0		1.0	0.4
ENSG00000183963	SMTN	22.0	30.0	2.0	11.0	83.0	11.0	9.0	0.5	2.0	30.0	16.0	25.0	234.0	8.0	20.0	10.0
ENSG00000183971	NPW		0.4	0.2	0.2	0.2		0.3		5.0	0.6	0.1	0.5	0.4		0.8	0.1
ENSG00000183977	PP2D1	1.0	5.0	5.0	2.0	0.5	0.4	0.8	0.5	0.3	2.0	1.0	1.0	0.5	0.1	30.0	2.0
ENSG00000183978	COA3	30.0	46.0	51.0	40.0	37.0	17.0	102.0	36.0	59.0	30.0	33.0	58.0	80.0	25.0	42.0	47.0
ENSG00000183979	NPB												0.2				
ENSG00000184005	ST6GALNAC3	30.0	11.0	9.0	7.0	12.0	4.0	11.0	3.0	2.0	24.0	13.0	3.0	6.0	1.0	2.0	14.0
ENSG00000184007	PTP4A2	269.0	186.0	185.0	217.0	106.0	64.0	80.0	374.0	43.0	165.0	167.0	272.0	195.0	222.0	141.0	247.0
ENSG00000184009	ACTG1	1848.0	1656.0	898.0	1081.0	1230.0	141.0	812.0	2464.0	673.0	3529.0	1380.0	3499.0	2039.0	317.0	1322.0	1749.0
ENSG00000184012	TMPRSS2	0.4	0.3	0.1	6.0	8.0		33.0		10.0	46.0	0.3	2.0	23.0	0.2	2.0	20.0
ENSG00000184014	DENND5A	44.0	41.0	65.0	47.0	29.0	35.0	16.0	68.0	5.0	62.0	34.0	37.0	58.0	11.0	36.0	25.0
ENSG00000184022	OR2T10							0.2					0.2				
ENSG00000184029	DSCR4	0.2														0.3	0.1
ENSG00000184033	CTAG1B			0.1												0.1	
ENSG00000184047	DIABLO	3.0	8.0	4.0	4.0	2.0	1.0	3.0	3.0	2.0	2.0	2.0	6.0	3.0	0.9	8.0	7.0
ENSG00000184055	OR7E87P		0.1						0.1				0.3				0.6
ENSG00000184056	VPS33B	6.0	23.0	18.0	8.0	4.0	2.0	8.0	13.0	4.0	7.0	10.0	14.0	11.0	3.0	11.0	15.0
ENSG00000184058	TBX1	2.0	24.0	0.4	2.0	0.6	0.4	0.1		0.1	2.0	11.0	1.0	4.0	53.0	10.0	16.0
ENSG00000184060	ADAP2	10.0	17.0	4.0	8.0	3.0	2.0	8.0	28.0	4.0	9.0	11.0	7.0	8.0	0.8	5.0	5.0
ENSG00000184068	AL021453.1	1.0	6.0	4.0	2.0	1.0	1.0	4.0	3.0	2.0	2.0	6.0	5.0	3.0	0.3	4.0	2.0
ENSG00000184076	UQCR10	50.0	101.0	169.0	113.0	84.0	189.0	186.0	132.0	114.0	115.0	123.0	102.0	190.0	178.0	130.0	119.0
ENSG00000184083	FAM120C	5.0	6.0	12.0	7.0	4.0	1.0	6.0	4.0	1.0	2.0	7.0	17.0	8.0	3.0	12.0	11.0
ENSG00000184084	AC091868.1	0.2	0.4		0.2			0.4					4.0	0.2		0.2	5.0
ENSG00000184100	BRD7P2	4.0	5.0	4.0	4.0	5.0	0.4	2.0	1.0	0.1	0.1	0.7	7.0	0.5	1.0	15.0	9.0
ENSG00000184106	TREML3P	1.0		0.1	0.2	0.2			8.0		3.0			0.1			0.1
ENSG00000184108	TRIML1	0.1			0.1								0.1			12.0	
ENSG00000184110	EIF3C	9.0	5.0	4.0	8.0	4.0	3.0	4.0	8.0	4.0	8.0	4.0	8.0	5.0	12.0	7.0	11.0
ENSG00000184111	RPL11P4		0.6														
ENSG00000184113	CLDN5	430.0	154.0	14.0	53.0	69.0	3.0	7.0	4.0	2.0	164.0	67.0	9.0	41.0	11.0	14.0	57.0
ENSG00000184115	AC112229.1		0.1										0.1			0.1	
ENSG00000184117	NIPSNAP1	9.0	34.0	65.0	16.0	14.0	9.0	42.0	35.0	132.0	15.0	16.0	61.0	47.0	0.9	21.0	54.0
ENSG00000184139	RPL7AP28	0.2	0.9	3.0	0.1	0.7	0.8	2.0	0.4	0.2	4.0	2.0	1.0			20.0	0.5
ENSG00000184144	CNTN2	0.1	0.8	253.0	0.4	2.0	0.1	0.1	0.1		0.1	1.0	0.1	0.9	0.1	9.0	0.4
ENSG00000184148	SPRR4															5.0	
ENSG00000184154	LRTOMT	3.0	5.0	6.0	4.0	3.0	0.7	4.0	2.0	1.0	8.0	3.0	12.0	6.0	3.0	21.0	7.0
ENSG00000184155	OR10J5									0.2							
ENSG00000184156	KCNQ3	0.9	0.7	39.0	1.0	1.0	0.3	1.0		0.1	2.0	0.9	0.2	1.0		0.3	0.4
ENSG00000184160	ADRA2C	13.0	15.0	1.0	6.0	5.0	3.0	16.0		0.2	3.0	16.0	8.0	7.0	1.0	20.0	2.0
ENSG00000184162	NR2C2AP	10.0	20.0	6.0	10.0	12.0	3.0	10.0	15.0	3.0	13.0	18.0	15.0	28.0	8.0	11.0	14.0
ENSG00000184163	C1QTNF12	0.4	2.0	1.0	0.3	0.3	0.1	0.7		0.1	0.9	0.2	0.5	0.6		2.0	0.4
ENSG00000184164	CRELD2	7.0	21.0	5.0	8.0	8.0	2.0	23.0	6.0	22.0	9.0	24.0	16.0	9.0	2.0	18.0	20.0
ENSG00000184166	OR1D2			0.2												0.7	
ENSG00000184178	SCFD2	12.0	20.0	17.0	16.0	7.0	4.0	11.0	21.0	7.0	8.0	12.0	25.0	13.0	8.0	12.0	16.0
ENSG00000184182	UBE2F	14.0	21.0	25.0	22.0	16.0	12.0	17.0	39.0	12.0	19.0	22.0	23.0	24.0	14.0	36.0	38.0
ENSG00000184185	KCNJ12	0.7	2.0	2.0	3.0	1.0	3.0	2.0		0.2	2.0	1.0	2.0	2.0	21.0	2.0	7.0
ENSG00000184188	AC026410.1		0.1		0.1				0.1							0.4	0.1
ENSG00000184194	GPR173	1.0	5.0	12.0	1.0	1.0	0.5	2.0	0.3	0.2	2.0	2.0	17.0	3.0		2.0	2.0
ENSG00000184203	PPP1R2	57.0	101.0	70.0	52.0	30.0	19.0	28.0	75.0	10.0	62.0	65.0	56.0	58.0	50.0	102.0	91.0
ENSG00000184205	TSPYL2	26.0	59.0	236.0	17.0	34.0	15.0	26.0	8.0	4.0	47.0	44.0	137.0	70.0	21.0	113.0	127.0
ENSG00000184206	GOLGA6L4	0.9	1.0	0.8	2.0	0.3	0.3	0.8	0.2	0.7	1.0	0.7	4.0	2.0		1.0	2.0
ENSG00000184207	PGP	6.0	15.0	21.0	9.0	3.0	16.0	12.0	14.0	8.0	8.0	21.0	8.0	8.0	12.0	31.0	17.0
ENSG00000184208	C22orf46	15.0	15.0	23.0	18.0	10.0	7.0	9.0	7.0	3.0	3.0	9.0	18.0	14.0	5.0	19.0	22.0
ENSG00000184209	SNRNP35	6.0	20.0	8.0	10.0	5.0	4.0	6.0	7.0	4.0	5.0	7.0	10.0	8.0	12.0	10.0	18.0
ENSG00000184210	DGAT2L6			0.1									0.1				
ENSG00000184216	IRAK1	77.0	97.0	18.0	53.0	23.0	10.0	38.0	56.0	28.0	21.0	66.0	54.0	32.0	32.0	27.0	62.0
ENSG00000184220	CMSS1	16.0	20.0	27.0	13.0	13.0	8.0	8.0	4.0	4.0	16.0	9.0	25.0	21.0	41.0	42.0	32.0
ENSG00000184221	OLIG1			87.0		0.2		2.0	19.0		0.1	2.0			0.2	3.0	0.5
ENSG00000184224	C11orf72	2.0	12.0	12.0	8.0	3.0	2.0	9.0	7.0	2.0	6.0	11.0	12.0	8.0	0.3	9.0	10.0
ENSG00000184226	PCDH9	1.0	1.0	38.0	5.0	2.0	5.0	2.0	1.0	0.3	0.6	1.0	0.5	3.0	0.5	1.0	4.0
ENSG00000184227	ACOT1	4.0	3.0	0.8	17.0	2.0	7.0	7.0	0.4	10.0	2.0	0.4	5.0	7.0	0.4	1.0	3.0
ENSG00000184232	OAF	16.0	21.0	8.0	41.0	16.0	5.0	46.0	19.0	102.0	24.0	29.0	92.0	42.0	3.0	9.0	12.0
ENSG00000184254	ALDH1A3	10.0	30.0	6.0	16.0	14.0	1.0	7.0		1.0	18.0	7.0	11.0	27.0	3.0	55.0	3.0
ENSG00000184258	CDR1	0.8	0.1	14.0	2.0	0.1	0.3	0.1			0.1	1.0		0.4	0.1	0.1	0.8
ENSG00000184260	HIST2H2AC	0.9	9.0	0.3	2.0	0.6	0.4	0.4	1.0	0.5	4.0	0.8	3.0	4.0	0.2	0.7	3.0
ENSG00000184261	KCNK12	0.2	0.1	5.0		0.1	0.1					0.5	0.2	0.3		0.3	0.1
ENSG00000184270	HIST2H2AB	0.1	2.0		0.4	0.2	0.1	0.5			0.4	0.1	0.7			0.1	1.0
ENSG00000184271	POU6F1	8.0	20.0	26.0	8.0	8.0	2.0	5.0	4.0	0.8	11.0	15.0	29.0	18.0	11.0	7.0	11.0
ENSG00000184274	LINC00315		0.1		0.1						0.4		0.2	0.1		0.2	0.4
ENSG00000184276	DEFB108B											0.4				4.0	0.3
ENSG00000184277	TM2D3	8.0	12.0	23.0	8.0	9.0	5.0	8.0	10.0	5.0	14.0	16.0	18.0	13.0	7.0	15.0	17.0
ENSG00000184281	TSSC4	16.0	25.0	10.0	15.0	12.0	4.0	10.0	18.0	6.0	15.0	15.0	25.0	16.0	15.0	30.0	26.0
ENSG00000184292	TACSTD2	6.0	8.0	0.7	74.0	0.8	0.5	139.0		1.0	200.0	5.0	15.0	227.0		10.0	7.0
ENSG00000184293	CLECL1	0.1	19.0	0.4	0.5		0.1	0.2	9.0	0.1	1.0	11.0	0.4	0.7		0.9	0.4
ENSG00000184302	SIX6													0.1		0.2	
ENSG00000184303	DRD5P1			0.3												0.2	
ENSG00000184304	PRKD1	6.0	7.0	6.0	8.0	6.0	2.0	21.0		1.0	7.0	9.0	28.0	28.0	1.0	34.0	10.0
ENSG00000184305	CCSER1	1.0	0.7	2.0	0.5	0.5	0.9	2.0	0.6		0.5	0.7	0.5	3.0	0.1	2.0	2.0
ENSG00000184307	ZDHHC23	0.7	2.0	4.0	0.7	2.0	0.5	13.0	2.0	2.0	3.0	6.0	3.0	3.0	0.4	12.0	8.0
ENSG00000184313	MROH7	0.5	2.0	2.0	1.0	2.0	0.3	0.6	0.2	0.1	0.8	0.5	2.0	0.9	0.1	7.0	2.0
ENSG00000184319	RPL23AP82	4.0	11.0	9.0	9.0	5.0	3.0	6.0	5.0	2.0	5.0	6.0	8.0	10.0	1.0	10.0	6.0
ENSG00000184321	OR51J1				0.7												
ENSG00000184330	S100A7A															0.4	
ENSG00000184343	SRPK3	0.2	0.9	2.0	1.0	2.0	5.0	0.3	0.1	0.1	0.5	0.7	0.7	3.0	18.0	1.0	4.0
ENSG00000184344	GDF3	0.3	14.0		0.1		0.2	0.1				18.0	0.5	0.9		2.0	2.0
ENSG00000184345	IQCF2	0.7														51.0	
ENSG00000184347	SLIT3	31.0	33.0	7.0	30.0	21.0	6.0	11.0		0.4	54.0	28.0	52.0	63.0	3.0	20.0	29.0
ENSG00000184349	EFNA5	5.0	4.0	15.0	22.0	6.0	7.0	13.0	1.0	0.4	6.0	7.0	9.0	11.0	4.0	13.0	7.0
ENSG00000184350	MRGPRE	0.2	0.1			0.2							0.3	0.6		0.3	2.0
ENSG00000184357	HIST1H1B	0.1	2.0		0.2	0.1		0.1		0.1	0.3		0.3			0.1	0.7
ENSG00000184361	SPATA32		2.0	0.1	0.4	0.1		0.1	0.8		0.1	0.3	0.4	0.1	0.2	22.0	0.4
ENSG00000184363	PKP3	0.9	0.2	0.4	5.0	3.0	0.1	2.0			8.0		3.0	7.0	0.1	1.0	10.0
ENSG00000184368	MAP7D2	0.3	0.2	82.0	1.0	1.0	0.1	2.0		0.1	0.8	0.9	1.0	2.0		45.0	0.3
ENSG00000184371	CSF1	43.0	56.0	12.0	32.0	41.0	5.0	12.0	4.0	6.0	101.0	60.0	36.0	53.0	6.0	23.0	22.0
ENSG00000184374	COLEC10	0.1	0.5	0.4	0.1		2.0	0.1		19.0	2.0	0.7	0.2	0.4		0.2	0.7
ENSG00000184378	ACTRT3	1.0	5.0	3.0	3.0	0.6	0.4	5.0	0.1	3.0	0.6	2.0	10.0	2.0	0.6	84.0	6.0
ENSG00000184381	PLA2G6	2.0	5.0	9.0	5.0	1.0	0.7	3.0	1.0	0.6	3.0	4.0	4.0	6.0	3.0	24.0	10.0
ENSG00000184384	MAML2	21.0	18.0	7.0	24.0	18.0	3.0	13.0	33.0	1.0	37.0	19.0	18.0	27.0	3.0	12.0	26.0
ENSG00000184385	UMODL1-AS1			1.0						0.5	3.0	0.2	3.0			0.8	0.3
ENSG00000184388	PABPC1L2B			7.0		0.1								0.9		0.3	
ENSG00000184389	A3GALT2	0.1	0.3	0.4	0.3								0.1			0.1	0.1
ENSG00000184402	SS18L1	5.0	7.0	23.0	10.0	4.0	4.0	14.0	4.0	14.0	9.0	16.0	16.0	14.0	4.0	15.0	12.0
ENSG00000184408	KCND2	2.0	1.0	18.0	9.0	2.0	0.1	0.1		0.1	0.2	1.0	6.0	1.0	0.3	5.0	2.0
